"","dir.dyad","actor","receiver","a.sex","r.sex","site1","site2","season1","season2","kinship","grooming","foodsharing","dist"
"2633","lucyson_s","lucyson","s","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.16192482599693
"2634","lucyson_sam6","lucyson","sam6","M",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,3.11406110949788
"2635","lucyson_sc","lucyson","sc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.44905326137783
"2636","lucyson_scc","lucyson","scc","M","M","zoo","tole","phd","postdoc",0,NA,NA,3.24340467487091
"2637","lucyson_scs","lucyson","scs","M","F","zoo","tole","phd","lab",0,NA,NA,3.80734386271392
"2638","lucyson_sd","lucyson","sd","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.11794236253929
"2639","lucyson_shania","lucyson","shania","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,4.26134392715119
"2640","lucyson_sheldon","lucyson","sheldon","M","M","zoo","zoo","phd","phd",0.1876,NA,NA,3.03268991304704
"2641","lucyson_six","lucyson","six","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,3.21472699347708
"2642","lucyson_snow","lucyson","snow","M","F","zoo","zoo","phd","phd",0.3757,NA,0,2.69515899801317
"2643","lucyson_son-of-ola","lucyson","son-of-ola","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,3.18489827315212
"2644","lucyson_speedster","lucyson","speedster","M","M","zoo","zoo","phd","phd",0,NA,NA,3.48698450420727
"2645","lucyson_ss","lucyson","ss","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.39529929982374
"2646","lucyson_sss","lucyson","sss","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.29159086366148
"2647","lucyson_streblick","lucyson","streblick","M","M","zoo","zoo","phd","phd",0,NA,NA,2.76728847383147
"2648","lucyson_tiffany","lucyson","tiffany","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,3.54777000539535
"2649","lucyson_vampison","lucyson","vampison","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.80713218344834
"2650","lucyson_vixen","lucyson","vixen","M","F","zoo","chorrera","phd","lab",0,NA,NA,3.04026743900729
"2651","lucyson_zaria","lucyson","zaria","M","F","zoo","zoo","phd","phd",0.5,NA,0,3.2345569676469
"2652","lucyson_zelda","lucyson","zelda","M","F","zoo","chorrera","phd","lab",0,NA,NA,4.00245208993711
"2653","mabel_alicia","mabel","alicia","F","F","tole","chorrera","lab","lab",0,0,NA,1.91573151942645
"2654","mabel_bat2","mabel","bat2","F","F","tole","zoo","lab","phd",0,NA,NA,2.45003484802521
"2655","mabel_bat3","mabel","bat3","F","F","tole","zoo","lab","phd",0,NA,NA,3.47435285449739
"2656","mabel_bat4","mabel","bat4","F","F","tole","zoo","lab","phd",0,NA,NA,3.07318198881965
"2657","mabel_bat5","mabel","bat5","F","M","tole","zoo","lab","phd",0,NA,NA,2.57397387519737
"2658","mabel_bat6","mabel","bat6","F","M","tole","zoo","lab","phd",0,NA,NA,2.82181456437925
"2659","mabel_bat7","mabel","bat7","F","M","tole","zoo","lab","phd",0,NA,NA,3.00340872806825
"2660","mabel_bella","mabel","bella","F","F","tole","zoo","lab","phd",0,NA,NA,3.01865824852499
"2661","mabel_betty","mabel","betty","F","F","tole","tole","lab","lab",NA,0.000759408602150538,NA,1.23728067860557
"2662","mabel_black-panther","mabel","black-panther","F","M","tole","tole","lab","postdoc",NA,NA,NA,2.02394737602718
"2663","mabel_c","mabel","c","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.18210030056306
"2664","mabel_cat","mabel","cat","F","F","tole","las.pavas","lab","postdoc",0,NA,NA,2.6772596980997
"2665","mabel_cc","mabel","cc","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.11111288678438
"2666","mabel_ccc","mabel","ccc","F","F","tole","tole","lab","postdoc",NA,NA,NA,3.02211478131415
"2667","mabel_ccs","mabel","ccs","F","F","tole","tole","lab","postdoc",NA,NA,NA,1.97240961932065
"2668","mabel_cerce","mabel","cerce","F","F","tole","zoo","lab","phd",0,NA,NA,2.68272344855737
"2669","mabel_cerceson","mabel","cerceson","F","M","tole","zoo","lab","phd",0,NA,NA,4.24432018610931
"2670","mabel_cindy","mabel","cindy","F","F","tole","tole","lab","lab",NA,0.000723684210526316,NA,1.11630534985357
"2671","mabel_cs","mabel","cs","F","F","tole","tole","lab","postdoc",NA,NA,NA,1.66355017252179
"2672","mabel_d","mabel","d","F","F","tole","tole","lab","lab",NA,NA,NA,1.67499360797847
"2673","mabel_dcd","mabel","dcd","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.20028136522256
"2674","mabel_dd","mabel","dd","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.7710248539647
"2675","mabel_ddld","mabel","ddld","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.6438481265401
"2676","mabel_eve","mabel","eve","F","F","tole","las.pavas","lab","postdoc",0,NA,NA,2.60881474838577
"2677","mabel_falcon","mabel","falcon","F","M","tole","tole","lab","postdoc",NA,NA,NA,2.73934669427364
"2678","mabel_flapper","mabel","flapper","F","M","tole","zoo","lab","phd",0,NA,NA,3.09317430447954
"2679","mabel_fran","mabel","fran","F","F","tole","tole","lab","lab",NA,0,NA,1.02715503789743
"2680","mabel_gayle","mabel","gayle","F","F","tole","tole","lab","lab",NA,0.00385263157894737,NA,2.19962718831013
"2681","mabel_gremlin","mabel","gremlin","F","M","tole","zoo","lab","phd",0,NA,NA,2.16931260782216
"2682","mabel_hera","mabel","hera","F","F","tole","tole","lab","lab",NA,0.00145706558485463,NA,2.45131896881588
"2683","mabel_hilga","mabel","hilga","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.05753044390856
"2684","mabel_hulk","mabel","hulk","F","M","tole","tole","lab","postdoc",NA,NA,NA,1.77495356155391
"2685","mabel_jenna-bat","mabel","jenna-bat","F","M","tole","gamboa","lab","postdoc",0,NA,NA,2.12708198078975
"2686","mabel_jupiter","mabel","jupiter","F","F","tole","lake.bayano","lab","lab",0,0.000511472275334608,NA,2.10596606884118
"2687","mabel_kelly","mabel","kelly","F","F","tole","lake.bayano","lab","lab",0,0.00108328082335644,NA,2.29447518725794
"2688","mabel_ldc","mabel","ldc","F","M","tole","tole","lab","postdoc",NA,NA,NA,3.21037547758512
"2689","mabel_lds","mabel","lds","F","M","tole","tole","lab","postdoc",NA,NA,NA,2.22145698199403
"2690","mabel_lsd","mabel","lsd","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.20385445208335
"2691","mabel_lucyson","mabel","lucyson","F","M","tole","zoo","lab","phd",0,NA,NA,4.05757720945993
"2692","mabel_marce","mabel","marce","F","F","tole","zoo","lab","phd",0,NA,NA,2.59339995439642
"2693","mabel_no-band","mabel","no-band","F","F","tole","las.pavas","lab","postdoc",0,NA,NA,1.97728029744855
"2694","mabel_ola","mabel","ola","F","F","tole","las.pavas","lab","postdoc",0,NA,NA,2.85941490109199
"2695","mabel_opal","mabel","opal","F","F","tole","chorrera","lab","lab",0,0.00048033526756931,NA,2.05067308528824
"2696","mabel_piper","mabel","piper","F","F","tole","chorrera","lab","lab",0,0.00354911256990032,NA,2.42974684297392
"2697","mabel_queen","mabel","queen","F","F","tole","lake.bayano","lab","lab",0,0,NA,2.35224336321082
"2698","mabel_r","mabel","r","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.23570062855374
"2699","mabel_rc","mabel","rc","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.76879550436697
"2700","mabel_rina","mabel","rina","F","F","tole","chorrera","lab","lab",0,0.00085863697705803,NA,3.46642713135125
"2701","mabel_s","mabel","s","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.12143846512848
"2702","mabel_sam6","mabel","sam6","F",NA,"tole","chilibre","lab","postdoc",0,NA,NA,2.31439758800411
"2703","mabel_sc","mabel","sc","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.40552226530331
"2704","mabel_scc","mabel","scc","F","M","tole","tole","lab","postdoc",NA,NA,NA,1.94155965442909
"2705","mabel_scs","mabel","scs","F","F","tole","tole","lab","lab",NA,NA,NA,2.05907790028966
"2706","mabel_sd","mabel","sd","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.94347295481549
"2707","mabel_shania","mabel","shania","F","F","tole","lake.bayano","lab","lab",0,0,NA,3.39249022900496
"2708","mabel_sheldon","mabel","sheldon","F","M","tole","zoo","lab","phd",0,NA,NA,3.22260365971692
"2709","mabel_six","mabel","six","F","M","tole","las.pavas","lab","postdoc",0,NA,NA,3.06670558207963
"2710","mabel_snow","mabel","snow","F","F","tole","zoo","lab","phd",0,NA,NA,3.17926763708622
"2711","mabel_son-of-ola","mabel","son-of-ola","F","M","tole","las.pavas","lab","postdoc",0,NA,NA,2.75063990108252
"2712","mabel_speedster","mabel","speedster","F","M","tole","zoo","lab","phd",0,NA,NA,2.90446370356104
"2713","mabel_ss","mabel","ss","F","F","tole","tole","lab","postdoc",NA,NA,NA,2.40335180719501
"2714","mabel_sss","mabel","sss","F","F","tole","tole","lab","postdoc",NA,NA,NA,1.78923983927083
"2715","mabel_streblick","mabel","streblick","F","M","tole","zoo","lab","phd",0,NA,NA,4.86976687655543
"2716","mabel_tiffany","mabel","tiffany","F","F","tole","lake.bayano","lab","lab",0,0.00159985152190052,NA,2.57009700181773
"2717","mabel_vampison","mabel","vampison","F","M","tole","zoo","lab","phd",0,NA,NA,3.05153812323745
"2718","mabel_vixen","mabel","vixen","F","F","tole","chorrera","lab","lab",0,0.000168560606060606,NA,1.95629592591372
"2719","mabel_zaria","mabel","zaria","F","F","tole","zoo","lab","phd",0,NA,NA,2.6018032079188
"2720","mabel_zelda","mabel","zelda","F","F","tole","chorrera","lab","lab",0,0.00170536828963795,NA,1.76816600247318
"2721","marce_alicia","marce","alicia","F","F","zoo","chorrera","phd","lab",0,NA,NA,1.87609215208126
"2722","marce_bat2","marce","bat2","F","F","zoo","zoo","phd","phd",0.0883,NA,0,1.9867966106173
"2723","marce_bat3","marce","bat3","F","F","zoo","zoo","phd","phd",0,NA,0.000238095238095238,2.08581390769613
"2724","marce_bat4","marce","bat4","F","F","zoo","zoo","phd","phd",0,NA,0.0104166666666667,1.7253553826007
"2725","marce_bat5","marce","bat5","F","M","zoo","zoo","phd","phd",0,NA,NA,1.95914140766866
"2726","marce_bat6","marce","bat6","F","M","zoo","zoo","phd","phd",0,NA,NA,2.29951400219624
"2727","marce_bat7","marce","bat7","F","M","zoo","zoo","phd","phd",0,NA,NA,2.26354252188564
"2728","marce_bella","marce","bella","F","F","zoo","zoo","phd","phd",0.3573,NA,0,1.64094358252547
"2729","marce_betty","marce","betty","F","F","zoo","tole","phd","lab",0,NA,NA,2.0310664037558
"2730","marce_black-panther","marce","black-panther","F","M","zoo","tole","phd","postdoc",0,NA,NA,1.40157599191555
"2731","marce_c","marce","c","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.66808174766591
"2732","marce_cat","marce","cat","F","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.81099471047119
"2733","marce_cc","marce","cc","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.72629958459248
"2734","marce_ccc","marce","ccc","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.01797760166254
"2735","marce_ccs","marce","ccs","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.83155180413852
"2736","marce_cerce","marce","cerce","F","F","zoo","zoo","phd","phd",0.5,NA,0.0635555555555556,1.23774159180039
"2737","marce_cerceson","marce","cerceson","F","M","zoo","zoo","phd","phd",0.5,NA,NA,3.46217923354431
"2738","marce_cindy","marce","cindy","F","F","zoo","tole","phd","lab",0,NA,NA,2.02885295555608
"2739","marce_cs","marce","cs","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.95715731293294
"2740","marce_d","marce","d","F","F","zoo","tole","phd","lab",0,NA,NA,1.66847667181689
"2741","marce_dcd","marce","dcd","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.68161581907049
"2742","marce_dd","marce","dd","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.13195791954759
"2743","marce_ddld","marce","ddld","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.50841350067227
"2744","marce_eve","marce","eve","F","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.07739814048699
"2745","marce_falcon","marce","falcon","F","M","zoo","tole","phd","postdoc",0,NA,NA,1.78197644634872
"2746","marce_flapper","marce","flapper","F","M","zoo","zoo","phd","phd",0.474,NA,NA,2.07193978959411
"2747","marce_fran","marce","fran","F","F","zoo","tole","phd","lab",0,NA,NA,2.79582970502327
"2748","marce_gayle","marce","gayle","F","F","zoo","tole","phd","lab",0,NA,NA,3.10309804631011
"2749","marce_gremlin","marce","gremlin","F","M","zoo","zoo","phd","phd",0.4272,NA,0,1.31170057485924
"2750","marce_hera","marce","hera","F","F","zoo","tole","phd","lab",0,NA,NA,2.22931446933654
"2751","marce_hilga","marce","hilga","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.18603178205087
"2752","marce_hulk","marce","hulk","F","M","zoo","tole","phd","postdoc",0,NA,NA,1.63647397739604
"2753","marce_jenna-bat","marce","jenna-bat","F","M","zoo","gamboa","phd","postdoc",0,NA,NA,1.53090761091904
"2754","marce_jupiter","marce","jupiter","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.10468569101604
"2755","marce_kelly","marce","kelly","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.09315328621509
"2756","marce_ldc","marce","ldc","F","M","zoo","tole","phd","postdoc",0,NA,NA,4.46462945981879
"2757","marce_lds","marce","lds","F","M","zoo","tole","phd","postdoc",0,NA,NA,1.89345490539591
"2758","marce_lsd","marce","lsd","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.59680537759406
"2759","marce_lucyson","marce","lucyson","F","M","zoo","zoo","phd","phd",0.2788,NA,NA,2.70064768581608
"2760","marce_mabel","marce","mabel","F","F","zoo","tole","phd","lab",0,NA,NA,2.59339995439642
"2761","marce_no-band","marce","no-band","F","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.11453372135398
"2762","marce_ola","marce","ola","F","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.30320693197616
"2763","marce_opal","marce","opal","F","F","zoo","chorrera","phd","lab",0,NA,NA,2.32178606947162
"2764","marce_piper","marce","piper","F","F","zoo","chorrera","phd","lab",0,NA,NA,2.61235211699488
"2765","marce_queen","marce","queen","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.31778905195014
"2766","marce_r","marce","r","F","F","zoo","tole","phd","postdoc",0,NA,NA,3.24157457106796
"2767","marce_rc","marce","rc","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.7791348898891
"2768","marce_rina","marce","rina","F","F","zoo","chorrera","phd","lab",0,NA,NA,2.62649554297257
"2769","marce_s","marce","s","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.23060018693674
"2770","marce_sam6","marce","sam6","F",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,2.19612760781041
"2771","marce_sc","marce","sc","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.53526604160141
"2772","marce_scc","marce","scc","F","M","zoo","tole","phd","postdoc",0,NA,NA,1.98193330878435
"2773","marce_scs","marce","scs","F","F","zoo","tole","phd","lab",0,NA,NA,2.49323860693095
"2774","marce_sd","marce","sd","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.79747458868547
"2775","marce_shania","marce","shania","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.63220473002126
"2776","marce_sheldon","marce","sheldon","F","M","zoo","zoo","phd","phd",0.3728,NA,NA,1.70992648432533
"2777","marce_six","marce","six","F","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.23111758923447
"2778","marce_snow","marce","snow","F","F","zoo","zoo","phd","phd",0.0986,NA,0.00317460317460317,1.95837845540127
"2779","marce_son-of-ola","marce","son-of-ola","F","M","zoo","las.pavas","phd","postdoc",0,NA,NA,1.78781932479667
"2780","marce_speedster","marce","speedster","F","M","zoo","zoo","phd","phd",0.1624,NA,NA,1.73522653163099
"2781","marce_ss","marce","ss","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.82536586665974
"2782","marce_sss","marce","sss","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.70616578058125
"2783","marce_streblick","marce","streblick","F","M","zoo","zoo","phd","phd",0.2036,NA,NA,3.39736933099596
"2784","marce_tiffany","marce","tiffany","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.13482787928781
"2785","marce_vampison","marce","vampison","F","M","zoo","zoo","phd","phd",NA,NA,NA,1.67629918268932
"2786","marce_vixen","marce","vixen","F","F","zoo","chorrera","phd","lab",0,NA,NA,1.71559276673467
"2787","marce_zaria","marce","zaria","F","F","zoo","zoo","phd","phd",0.2284,NA,0,1.35394513404762
"2788","marce_zelda","marce","zelda","F","F","zoo","chorrera","phd","lab",0,NA,NA,2.34560899660534
"2789","no-band_alicia","no-band","alicia","F","F","las.pavas","chorrera","postdoc","lab",0,NA,NA,1.92199956219116
"2790","no-band_bat2","no-band","bat2","F","F","las.pavas","zoo","postdoc","phd",0,NA,NA,1.94314009454792
"2791","no-band_bat3","no-band","bat3","F","F","las.pavas","zoo","postdoc","phd",0,NA,NA,3.0467790731186
"2792","no-band_bat4","no-band","bat4","F","F","las.pavas","zoo","postdoc","phd",0,NA,NA,2.18009285277882
"2793","no-band_bat5","no-band","bat5","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,1.53825057638443
"2794","no-band_bat6","no-band","bat6","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,2.45853453818917
"2795","no-band_bat7","no-band","bat7","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,2.01305649562963
"2796","no-band_bella","no-band","bella","F","F","las.pavas","zoo","postdoc","phd",0,NA,NA,2.53415016739735
"2797","no-band_betty","no-band","betty","F","F","las.pavas","tole","postdoc","lab",0,NA,NA,1.33614345483699
"2798","no-band_black-panther","no-band","black-panther","F","M","las.pavas","tole","postdoc","postdoc",0,NA,NA,1.78740969316091
"2799","no-band_c","no-band","c","F","F","las.pavas","tole","postdoc","postdoc",0,0.000138888888888889,0,2.14567707797441
"2800","no-band_cat","no-band","cat","F","F","las.pavas","las.pavas","postdoc","postdoc",0,0,0,1.66617117145928
"2801","no-band_cc","no-band","cc","F","F","las.pavas","tole","postdoc","postdoc",0,0.000202991452991453,0,1.95817789004937
"2802","no-band_ccc","no-band","ccc","F","F","las.pavas","tole","postdoc","postdoc",0,0.000523504273504274,0,2.28889779244564
"2803","no-band_ccs","no-band","ccs","F","F","las.pavas","tole","postdoc","postdoc",0,0,0,1.12544185048649
"2804","no-band_cerce","no-band","cerce","F","F","las.pavas","zoo","postdoc","phd",0,NA,NA,1.97482785164258
"2805","no-band_cerceson","no-band","cerceson","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,4.22516968165249
"2806","no-band_cindy","no-band","cindy","F","F","las.pavas","tole","postdoc","lab",0,NA,NA,1.70245341391922
"2807","no-band_cs","no-band","cs","F","F","las.pavas","tole","postdoc","postdoc",0,0,0,1.02755829750548
"2808","no-band_d","no-band","d","F","F","las.pavas","tole","postdoc","lab",0,0.000480769230769231,0,1.34075331911775
"2809","no-band_dcd","no-band","dcd","F","F","las.pavas","tole","postdoc","postdoc",0,0,0,1.1633639542108
"2810","no-band_dd","no-band","dd","F","F","las.pavas","tole","postdoc","postdoc",0,0.000192307692307692,0.00146825396825397,1.8735483190592
"2811","no-band_ddld","no-band","ddld","F","F","las.pavas","tole","postdoc","postdoc",0,0,0,1.52120905954782
"2812","no-band_eve","no-band","eve","F","F","las.pavas","las.pavas","postdoc","postdoc",0,0.000128205128205128,0,1.87581405554418
"2813","no-band_falcon","no-band","falcon","F","M","las.pavas","tole","postdoc","postdoc",0,NA,NA,1.69330000016501
"2814","no-band_flapper","no-band","flapper","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,2.5513869199643
"2815","no-band_fran","no-band","fran","F","F","las.pavas","tole","postdoc","lab",0,NA,NA,1.68854090077965
"2816","no-band_gayle","no-band","gayle","F","F","las.pavas","tole","postdoc","lab",0,NA,NA,1.82374264525946
"2817","no-band_gremlin","no-band","gremlin","F","M","las.pavas","zoo","postdoc","phd",0,NA,NA,1.71265830191892
"2818","no-band_hera","no-band","hera","F","F","las.pavas","tole","postdoc","lab",0,NA,NA,2.14700648165153
"2819","no-band_hilga","no-band","hilga","F","F","las.pavas","tole","postdoc","postdoc",0,NA,NA,0.950945237104017
"2820","no-band_hulk","no-band","hulk","F","M","las.pavas","tole","postdoc","postdoc",0,NA,NA,1.65275410858585
"2821","no-band_jenna-bat","no-band","jenna-bat","F","M","las.pavas","gamboa","postdoc","postdoc",0,NA,NA,1.79955362733326
"2822","no-band_jupiter","no-band","jupiter","F","F","las.pavas","lake.bayano","postdoc","lab",0,NA,NA,1.64810298180656
"2823","no-band_kelly","no-band","kelly","F","F","las.pavas","lake.bayano","postdoc","lab",0,NA,NA,2.25367646892293
"2824","no-band_ldc","no-band","ldc","F","M","las.pavas","tole","postdoc","postdoc",0,0,0,3.51941612791555
"2825","no-band_lds","no-band","lds","F","M","las.pavas","tole","postdoc","postdoc",0,0,0,1.41605460791342
