"bat1","bat2","dyad","kinship","site1","site2","season1","season2"
"spiderman","fuschia","fuschia_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","gayle","gayle_spiderman",0,"tole","tole","postdoc","lab"
"spiderman","gelfing","gelfing_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","green-arrow","green-arrow_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","gremlin","gremlin_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","helsing","helsing_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","hera","hera_spiderman",0,"tole","tole","postdoc","lab"
"spiderman","hilga","hilga_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","houdini","houdini_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","hulk","hulk_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","irma","irma_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","iron-man","iron-man_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","ivy","ivy_spiderman",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","jenna-bat","jenna-bat_spiderman",0,"tole","gamboa","postdoc","postdoc"
"spiderman","jupiter","jupiter_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","kelly","kelly_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","ldc","ldc_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","lds","lds_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","lilith","lilith_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","lily","lily_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","lilyson","lilyson_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","lsd","lsd_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","lucy","lucy_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","lucyson","lucyson_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","mabel","mabel_spiderman",0,"tole","tole","postdoc","lab"
"spiderman","marce","marce_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","maribelo","maribelo_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","mina","mina_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","mya","mya_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","no-band","no-band_spiderman",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","ola","ola_spiderman",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","opal","opal_spiderman",0,"tole","chorrera","postdoc","lab"
"spiderman","piper","piper_spiderman",0,"tole","chorrera","postdoc","lab"
"spiderman","pixus","pixus_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","queen","queen_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","r","r_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","rc","rc_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","rina","rina_spiderman",0,"tole","chorrera","postdoc","lab"
"spiderman","s","s_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","sam1","sam1_spiderman",0,"tole","chilibre","postdoc","postdoc"
"spiderman","sam2","sam2_spiderman",0,"tole","chilibre","postdoc","postdoc"
"spiderman","sam5","sam5_spiderman",0,"tole","chilibre","postdoc","postdoc"
"spiderman","sam6","sam6_spiderman",0,"tole","chilibre","postdoc","postdoc"
"spiderman","sam7","sam7_spiderman",0,"tole","chilibre","postdoc","postdoc"
"spiderman","sc","sc_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","scc","scc_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","scs","scs_spiderman",0,"tole","tole","postdoc","lab"
"spiderman","sd","sd_spiderman",NA,"tole","tole","postdoc","postdoc"
"spiderman","shania","shania_spiderman",0,"tole","lake.bayano","postdoc","lab"
"spiderman","sheldon","sheldon_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","six","six_spiderman",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","snow","snow_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","son-of-ola","son-of-ola_spiderman",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","sonofzaria","sonofzaria_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","speedster","speedster_spiderman",0,"tole","zoo","postdoc","phd"
"spiderman","ss","spiderman_ss",NA,"tole","tole","postdoc","postdoc"
"spiderman","sss","spiderman_sss",NA,"tole","tole","postdoc","postdoc"
"spiderman","streblick","spiderman_streblick",0,"tole","zoo","postdoc","phd"
"spiderman","tes","spiderman_tes",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","thecount","spiderman_thecount",0,"tole","zoo","postdoc","phd"
"spiderman","tiffany","spiderman_tiffany",0,"tole","lake.bayano","postdoc","lab"
"spiderman","toast","spiderman_toast",0,"tole","tole","postdoc","lab"
"spiderman","una","spiderman_una",0,"tole","las.pavas","postdoc","postdoc"
"spiderman","vampirella","spiderman_vampirella",0,"tole","zoo","postdoc","phd"
"spiderman","vampison","spiderman_vampison",0,"tole","zoo","postdoc","phd"
"spiderman","veronica","spiderman_veronica",0,"tole","zoo","postdoc","phd"
"spiderman","vixen","spiderman_vixen",0,"tole","chorrera","postdoc","lab"
"spiderman","vlad","spiderman_vlad",0,"tole","zoo","postdoc","phd"
"spiderman","war-machine","spiderman_war-machine",NA,"tole","tole","postdoc","postdoc"
"spiderman","whimsey","spiderman_whimsey",0,"tole","zoo","postdoc","phd"
"spiderman","winona","spiderman_winona",0,"tole","chorrera","postdoc","lab"
"spiderman","zaria","spiderman_zaria",0,"tole","zoo","postdoc","phd"
"spiderman","zarison","spiderman_zarison",0,"tole","zoo","postdoc","phd"
"spiderman","zelda","spiderman_zelda",0,"tole","chorrera","postdoc","lab"
"ss","alicia","alicia_ss",0,"tole","chorrera","postdoc","lab"
"ss","bat1","bat1_ss",0,"tole","zoo","postdoc","phd"
"ss","bat2","bat2_ss",0,"tole","zoo","postdoc","phd"
"ss","bat3","bat3_ss",0,"tole","zoo","postdoc","phd"
"ss","bat4","bat4_ss",0,"tole","zoo","postdoc","phd"
"ss","bat5","bat5_ss",0,"tole","zoo","postdoc","phd"
"ss","bat6","bat6_ss",0,"tole","zoo","postdoc","phd"
"ss","bat7","bat7_ss",0,"tole","zoo","postdoc","phd"
"ss","bella","bella_ss",0,"tole","zoo","postdoc","phd"
"ss","betty","betty_ss",0,"tole","tole","postdoc","lab"
"ss","black-panther","black-panther_ss",NA,"tole","tole","postdoc","postdoc"
"ss","c","c_ss",0.2406,"tole","tole","postdoc","postdoc"
"ss","captain-america","captain-america_ss",NA,"tole","tole","postdoc","postdoc"
"ss","cat","cat_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","cc","cc_ss",0.1173,"tole","tole","postdoc","postdoc"
"ss","ccc","ccc_ss",0.181,"tole","tole","postdoc","postdoc"
"ss","ccs","ccs_ss",0.1061,"tole","tole","postdoc","postdoc"
"ss","cd","cd_ss",0.2268,"tole","tole","postdoc","postdoc"
"ss","cerce","cerce_ss",0,"tole","zoo","postdoc","phd"
"ss","cerceson","cerceson_ss",0,"tole","zoo","postdoc","phd"
"ss","cindy","cindy_ss",0,"tole","tole","postdoc","lab"
"ss","countess","countess_ss",0,"tole","zoo","postdoc","phd"
"ss","cs","cs_ss",0.0984,"tole","tole","postdoc","postdoc"
"ss","csc","csc_ss",0.2969,"tole","tole","postdoc","postdoc"
"ss","d","d_ss",0,"tole","tole","postdoc","lab"
"ss","daredevil","daredevil_ss",NA,"tole","tole","postdoc","postdoc"
"ss","dcd","dcd_ss",0.4528,"tole","tole","postdoc","postdoc"
"ss","dd","dd_ss",0.0144,"tole","tole","postdoc","postdoc"
"ss","ddd","ddd_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","ddld","ddld_ss",0.5,"tole","tole","postdoc","postdoc"
"ss","desi","desi_ss",0,"tole","zoo","postdoc","phd"
"ss","dos","dos_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","dr","dr_ss",0.0185,"tole","tole","postdoc","postdoc"
"ss","dr-strange","dr-strange_ss",NA,"tole","tole","postdoc","postdoc"
"ss","ds","ds_ss",0,"tole","tole","postdoc","postdoc"
"ss","esther","esther_ss",0,"tole","tole","postdoc","lab"
"ss","eve","eve_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","falcon","falcon_ss",NA,"tole","tole","postdoc","postdoc"
"ss","flapper","flapper_ss",0,"tole","zoo","postdoc","phd"
"ss","fran","fran_ss",0,"tole","tole","postdoc","lab"
"ss","fuschia","fuschia_ss",0,"tole","zoo","postdoc","phd"
"ss","gayle","gayle_ss",0,"tole","tole","postdoc","lab"
"ss","gelfing","gelfing_ss",0,"tole","zoo","postdoc","phd"
"ss","green-arrow","green-arrow_ss",NA,"tole","tole","postdoc","postdoc"
"ss","gremlin","gremlin_ss",0,"tole","zoo","postdoc","phd"
"ss","helsing","helsing_ss",0,"tole","zoo","postdoc","phd"
"ss","hera","hera_ss",0,"tole","tole","postdoc","lab"
"ss","hilga","hilga_ss",0,"tole","tole","postdoc","postdoc"
"ss","houdini","houdini_ss",0,"tole","zoo","postdoc","phd"
"ss","hulk","hulk_ss",NA,"tole","tole","postdoc","postdoc"
"ss","irma","irma_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","iron-man","iron-man_ss",NA,"tole","tole","postdoc","postdoc"
"ss","ivy","ivy_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","jenna-bat","jenna-bat_ss",0,"tole","gamboa","postdoc","postdoc"
"ss","jupiter","jupiter_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","kelly","kelly_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","ldc","ldc_ss",0.0618,"tole","tole","postdoc","postdoc"
"ss","lds","lds_ss",0.0988,"tole","tole","postdoc","postdoc"
"ss","lilith","lilith_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","lily","lily_ss",0,"tole","zoo","postdoc","phd"
"ss","lilyson","lilyson_ss",0,"tole","zoo","postdoc","phd"
"ss","lsd","lsd_ss",0.0334,"tole","tole","postdoc","postdoc"
"ss","lucy","lucy_ss",0,"tole","zoo","postdoc","phd"
"ss","lucyson","lucyson_ss",0,"tole","zoo","postdoc","phd"
"ss","mabel","mabel_ss",0,"tole","tole","postdoc","lab"
"ss","marce","marce_ss",0,"tole","zoo","postdoc","phd"
"ss","maribelo","maribelo_ss",0,"tole","zoo","postdoc","phd"
"ss","mina","mina_ss",0,"tole","zoo","postdoc","phd"
"ss","mya","mya_ss",0,"tole","zoo","postdoc","phd"
"ss","no-band","no-band_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","ola","ola_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","opal","opal_ss",0,"tole","chorrera","postdoc","lab"
"ss","piper","piper_ss",0,"tole","chorrera","postdoc","lab"
"ss","pixus","pixus_ss",0,"tole","zoo","postdoc","phd"
"ss","queen","queen_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","r","r_ss",0,"tole","tole","postdoc","postdoc"
"ss","rc","rc_ss",0.2857,"tole","tole","postdoc","postdoc"
"ss","rina","rina_ss",0,"tole","chorrera","postdoc","lab"
"ss","s","s_ss",0.0487,"tole","tole","postdoc","postdoc"
"ss","sam1","sam1_ss",0,"tole","chilibre","postdoc","postdoc"
"ss","sam2","sam2_ss",0,"tole","chilibre","postdoc","postdoc"
"ss","sam5","sam5_ss",0,"tole","chilibre","postdoc","postdoc"
"ss","sam6","sam6_ss",0,"tole","chilibre","postdoc","postdoc"
"ss","sam7","sam7_ss",0,"tole","chilibre","postdoc","postdoc"
"ss","sc","sc_ss",0.2717,"tole","tole","postdoc","postdoc"
"ss","scc","scc_ss",NA,"tole","tole","postdoc","postdoc"
"ss","scs","scs_ss",0,"tole","tole","postdoc","lab"
"ss","sd","sd_ss",0,"tole","tole","postdoc","postdoc"
"ss","shania","shania_ss",0,"tole","lake.bayano","postdoc","lab"
"ss","sheldon","sheldon_ss",0,"tole","zoo","postdoc","phd"
"ss","six","six_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","snow","snow_ss",0,"tole","zoo","postdoc","phd"
"ss","son-of-ola","son-of-ola_ss",0,"tole","las.pavas","postdoc","postdoc"
"ss","sonofzaria","sonofzaria_ss",0,"tole","zoo","postdoc","phd"
"ss","speedster","speedster_ss",0,"tole","zoo","postdoc","phd"
"ss","spiderman","spiderman_ss",NA,"tole","tole","postdoc","postdoc"
"ss","sss","ss_sss",0.1919,"tole","tole","postdoc","postdoc"
"ss","streblick","ss_streblick",0,"tole","zoo","postdoc","phd"
"ss","tes","ss_tes",0,"tole","las.pavas","postdoc","postdoc"
"ss","thecount","ss_thecount",0,"tole","zoo","postdoc","phd"
"ss","tiffany","ss_tiffany",0,"tole","lake.bayano","postdoc","lab"
"ss","toast","ss_toast",0,"tole","tole","postdoc","lab"
"ss","una","ss_una",0,"tole","las.pavas","postdoc","postdoc"
"ss","vampirella","ss_vampirella",0,"tole","zoo","postdoc","phd"
"ss","vampison","ss_vampison",0,"tole","zoo","postdoc","phd"
"ss","veronica","ss_veronica",0,"tole","zoo","postdoc","phd"
"ss","vixen","ss_vixen",0,"tole","chorrera","postdoc","lab"
"ss","vlad","ss_vlad",0,"tole","zoo","postdoc","phd"
"ss","war-machine","ss_war-machine",NA,"tole","tole","postdoc","postdoc"
"ss","whimsey","ss_whimsey",0,"tole","zoo","postdoc","phd"
"ss","winona","ss_winona",0,"tole","chorrera","postdoc","lab"
"ss","zaria","ss_zaria",0,"tole","zoo","postdoc","phd"
"ss","zarison","ss_zarison",0,"tole","zoo","postdoc","phd"
"ss","zelda","ss_zelda",0,"tole","chorrera","postdoc","lab"
"sss","alicia","alicia_sss",0,"tole","chorrera","postdoc","lab"
"sss","bat1","bat1_sss",0,"tole","zoo","postdoc","phd"
"sss","bat2","bat2_sss",0,"tole","zoo","postdoc","phd"
"sss","bat3","bat3_sss",0,"tole","zoo","postdoc","phd"
"sss","bat4","bat4_sss",0,"tole","zoo","postdoc","phd"
"sss","bat5","bat5_sss",0,"tole","zoo","postdoc","phd"
"sss","bat6","bat6_sss",0,"tole","zoo","postdoc","phd"
"sss","bat7","bat7_sss",0,"tole","zoo","postdoc","phd"
"sss","bella","bella_sss",0,"tole","zoo","postdoc","phd"
"sss","betty","betty_sss",0,"tole","tole","postdoc","lab"
"sss","black-panther","black-panther_sss",NA,"tole","tole","postdoc","postdoc"
"sss","c","c_sss",0.1121,"tole","tole","postdoc","postdoc"
"sss","captain-america","captain-america_sss",NA,"tole","tole","postdoc","postdoc"
"sss","cat","cat_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","cc","cc_sss",0,"tole","tole","postdoc","postdoc"
"sss","ccc","ccc_sss",0.1588,"tole","tole","postdoc","postdoc"
"sss","ccs","ccs_sss",0.1223,"tole","tole","postdoc","postdoc"
"sss","cd","cd_sss",0.0105,"tole","tole","postdoc","postdoc"
"sss","cerce","cerce_sss",0,"tole","zoo","postdoc","phd"
"sss","cerceson","cerceson_sss",0,"tole","zoo","postdoc","phd"
"sss","cindy","cindy_sss",0,"tole","tole","postdoc","lab"
"sss","countess","countess_sss",0,"tole","zoo","postdoc","phd"
"sss","cs","cs_sss",0.1209,"tole","tole","postdoc","postdoc"
"sss","csc","csc_sss",0.1423,"tole","tole","postdoc","postdoc"
"sss","d","d_sss",0,"tole","tole","postdoc","lab"
"sss","daredevil","daredevil_sss",NA,"tole","tole","postdoc","postdoc"
"sss","dcd","dcd_sss",0.029,"tole","tole","postdoc","postdoc"
"sss","dd","dd_sss",0,"tole","tole","postdoc","postdoc"
"sss","ddd","ddd_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","ddld","ddld_sss",0.1537,"tole","tole","postdoc","postdoc"
"sss","desi","desi_sss",0,"tole","zoo","postdoc","phd"
"sss","dos","dos_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","dr","dr_sss",0,"tole","tole","postdoc","postdoc"
"sss","dr-strange","dr-strange_sss",NA,"tole","tole","postdoc","postdoc"
"sss","ds","ds_sss",0,"tole","tole","postdoc","postdoc"
"sss","esther","esther_sss",0,"tole","tole","postdoc","lab"
"sss","eve","eve_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","falcon","falcon_sss",NA,"tole","tole","postdoc","postdoc"
"sss","flapper","flapper_sss",0,"tole","zoo","postdoc","phd"
"sss","fran","fran_sss",0,"tole","tole","postdoc","lab"
"sss","fuschia","fuschia_sss",0,"tole","zoo","postdoc","phd"
"sss","gayle","gayle_sss",0,"tole","tole","postdoc","lab"
"sss","gelfing","gelfing_sss",0,"tole","zoo","postdoc","phd"
"sss","green-arrow","green-arrow_sss",NA,"tole","tole","postdoc","postdoc"
"sss","gremlin","gremlin_sss",0,"tole","zoo","postdoc","phd"
"sss","helsing","helsing_sss",0,"tole","zoo","postdoc","phd"
"sss","hera","hera_sss",0,"tole","tole","postdoc","lab"
"sss","hilga","hilga_sss",0,"tole","tole","postdoc","postdoc"
"sss","houdini","houdini_sss",0,"tole","zoo","postdoc","phd"
"sss","hulk","hulk_sss",NA,"tole","tole","postdoc","postdoc"
"sss","irma","irma_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","iron-man","iron-man_sss",NA,"tole","tole","postdoc","postdoc"
"sss","ivy","ivy_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","jenna-bat","jenna-bat_sss",0,"tole","gamboa","postdoc","postdoc"
"sss","jupiter","jupiter_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","kelly","kelly_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","ldc","ldc_sss",0,"tole","tole","postdoc","postdoc"
"sss","lds","lds_sss",0,"tole","tole","postdoc","postdoc"
"sss","lilith","lilith_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","lily","lily_sss",0,"tole","zoo","postdoc","phd"
"sss","lilyson","lilyson_sss",0,"tole","zoo","postdoc","phd"
"sss","lsd","lsd_sss",0,"tole","tole","postdoc","postdoc"
"sss","lucy","lucy_sss",0,"tole","zoo","postdoc","phd"
"sss","lucyson","lucyson_sss",0,"tole","zoo","postdoc","phd"
"sss","mabel","mabel_sss",0,"tole","tole","postdoc","lab"
"sss","marce","marce_sss",0,"tole","zoo","postdoc","phd"
"sss","maribelo","maribelo_sss",0,"tole","zoo","postdoc","phd"
"sss","mina","mina_sss",0,"tole","zoo","postdoc","phd"
"sss","mya","mya_sss",0,"tole","zoo","postdoc","phd"
"sss","no-band","no-band_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","ola","ola_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","opal","opal_sss",0,"tole","chorrera","postdoc","lab"
"sss","piper","piper_sss",0,"tole","chorrera","postdoc","lab"
"sss","pixus","pixus_sss",0,"tole","zoo","postdoc","phd"
"sss","queen","queen_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","r","r_sss",0,"tole","tole","postdoc","postdoc"
"sss","rc","rc_sss",0.0585,"tole","tole","postdoc","postdoc"
"sss","rina","rina_sss",0,"tole","chorrera","postdoc","lab"
"sss","s","s_sss",0,"tole","tole","postdoc","postdoc"
"sss","sam1","sam1_sss",0,"tole","chilibre","postdoc","postdoc"
"sss","sam2","sam2_sss",0,"tole","chilibre","postdoc","postdoc"
"sss","sam5","sam5_sss",0,"tole","chilibre","postdoc","postdoc"
"sss","sam6","sam6_sss",0,"tole","chilibre","postdoc","postdoc"
"sss","sam7","sam7_sss",0,"tole","chilibre","postdoc","postdoc"
"sss","sc","sc_sss",0.5,"tole","tole","postdoc","postdoc"
"sss","scc","scc_sss",NA,"tole","tole","postdoc","postdoc"
"sss","scs","scs_sss",0,"tole","tole","postdoc","lab"
"sss","sd","sd_sss",0,"tole","tole","postdoc","postdoc"
"sss","shania","shania_sss",0,"tole","lake.bayano","postdoc","lab"
"sss","sheldon","sheldon_sss",0,"tole","zoo","postdoc","phd"
"sss","six","six_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","snow","snow_sss",0,"tole","zoo","postdoc","phd"
"sss","son-of-ola","son-of-ola_sss",0,"tole","las.pavas","postdoc","postdoc"
"sss","sonofzaria","sonofzaria_sss",0,"tole","zoo","postdoc","phd"
"sss","speedster","speedster_sss",0,"tole","zoo","postdoc","phd"
"sss","spiderman","spiderman_sss",NA,"tole","tole","postdoc","postdoc"
"sss","ss","ss_sss",0.1919,"tole","tole","postdoc","postdoc"
"sss","streblick","sss_streblick",0,"tole","zoo","postdoc","phd"
"sss","tes","sss_tes",0,"tole","las.pavas","postdoc","postdoc"
"sss","thecount","sss_thecount",0,"tole","zoo","postdoc","phd"
"sss","tiffany","sss_tiffany",0,"tole","lake.bayano","postdoc","lab"
"sss","toast","sss_toast",0,"tole","tole","postdoc","lab"
"sss","una","sss_una",0,"tole","las.pavas","postdoc","postdoc"
"sss","vampirella","sss_vampirella",0,"tole","zoo","postdoc","phd"
"sss","vampison","sss_vampison",0,"tole","zoo","postdoc","phd"
"sss","veronica","sss_veronica",0,"tole","zoo","postdoc","phd"
"sss","vixen","sss_vixen",0,"tole","chorrera","postdoc","lab"
"sss","vlad","sss_vlad",0,"tole","zoo","postdoc","phd"
"sss","war-machine","sss_war-machine",NA,"tole","tole","postdoc","postdoc"
"sss","whimsey","sss_whimsey",0,"tole","zoo","postdoc","phd"
"sss","winona","sss_winona",0,"tole","chorrera","postdoc","lab"
"sss","zaria","sss_zaria",0,"tole","zoo","postdoc","phd"
"sss","zarison","sss_zarison",0,"tole","zoo","postdoc","phd"
"sss","zelda","sss_zelda",0,"tole","chorrera","postdoc","lab"
"streblick","alicia","alicia_streblick",0,"zoo","chorrera","phd","lab"
"streblick","bat1","bat1_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat2","bat2_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat3","bat3_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat4","bat4_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat5","bat5_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat6","bat6_streblick",0,"zoo","zoo","phd","phd"
"streblick","bat7","bat7_streblick",0.1424,"zoo","zoo","phd","phd"
"streblick","bella","bella_streblick",0,"zoo","zoo","phd","phd"
"streblick","betty","betty_streblick",0,"zoo","tole","phd","lab"
"streblick","black-panther","black-panther_streblick",0,"zoo","tole","phd","postdoc"
"streblick","c","c_streblick",0,"zoo","tole","phd","postdoc"
"streblick","captain-america","captain-america_streblick",0,"zoo","tole","phd","postdoc"
"streblick","cat","cat_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","cc","cc_streblick",0,"zoo","tole","phd","postdoc"
"streblick","ccc","ccc_streblick",0,"zoo","tole","phd","postdoc"
"streblick","ccs","ccs_streblick",0,"zoo","tole","phd","postdoc"
"streblick","cd","cd_streblick",0,"zoo","tole","phd","postdoc"
"streblick","cerce","cerce_streblick",0.1493,"zoo","zoo","phd","phd"
"streblick","cerceson","cerceson_streblick",0,"zoo","zoo","phd","phd"
"streblick","cindy","cindy_streblick",0,"zoo","tole","phd","lab"
"streblick","countess","countess_streblick",0,"zoo","zoo","phd","phd"
"streblick","cs","cs_streblick",0,"zoo","tole","phd","postdoc"
"streblick","csc","csc_streblick",0,"zoo","tole","phd","postdoc"
"streblick","d","d_streblick",0,"zoo","tole","phd","lab"
"streblick","daredevil","daredevil_streblick",0,"zoo","tole","phd","postdoc"
"streblick","dcd","dcd_streblick",0,"zoo","tole","phd","postdoc"
"streblick","dd","dd_streblick",0,"zoo","tole","phd","postdoc"
"streblick","ddd","ddd_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","ddld","ddld_streblick",0,"zoo","tole","phd","postdoc"
"streblick","desi","desi_streblick",0,"zoo","zoo","phd","phd"
"streblick","dos","dos_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","dr","dr_streblick",0,"zoo","tole","phd","postdoc"
"streblick","dr-strange","dr-strange_streblick",0,"zoo","tole","phd","postdoc"
"streblick","ds","ds_streblick",0,"zoo","tole","phd","postdoc"
"streblick","esther","esther_streblick",0,"zoo","tole","phd","lab"
"streblick","eve","eve_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","falcon","falcon_streblick",0,"zoo","tole","phd","postdoc"
"streblick","flapper","flapper_streblick",0.1247,"zoo","zoo","phd","phd"
"streblick","fran","fran_streblick",0,"zoo","tole","phd","lab"
"streblick","fuschia","fuschia_streblick",0.048,"zoo","zoo","phd","phd"
"streblick","gayle","gayle_streblick",0,"zoo","tole","phd","lab"
"streblick","gelfing","gelfing_streblick",0,"zoo","zoo","phd","phd"
"streblick","green-arrow","green-arrow_streblick",0,"zoo","tole","phd","postdoc"
"streblick","gremlin","gremlin_streblick",0,"zoo","zoo","phd","phd"
"streblick","helsing","helsing_streblick",0.0085,"zoo","zoo","phd","phd"
"streblick","hera","hera_streblick",0,"zoo","tole","phd","lab"
"streblick","hilga","hilga_streblick",0,"zoo","tole","phd","postdoc"
"streblick","houdini","houdini_streblick",0.3728,"zoo","zoo","phd","phd"
"streblick","hulk","hulk_streblick",0,"zoo","tole","phd","postdoc"
"streblick","irma","irma_streblick",0,"zoo","lake.bayano","phd","lab"
"streblick","iron-man","iron-man_streblick",0,"zoo","tole","phd","postdoc"
"streblick","ivy","ivy_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","jenna-bat","jenna-bat_streblick",0,"zoo","gamboa","phd","postdoc"
"streblick","jupiter","jupiter_streblick",0,"zoo","lake.bayano","phd","lab"
"streblick","kelly","kelly_streblick",0,"zoo","lake.bayano","phd","lab"
"streblick","ldc","ldc_streblick",0,"zoo","tole","phd","postdoc"
"streblick","lds","lds_streblick",0,"zoo","tole","phd","postdoc"
"streblick","lilith","lilith_streblick",0,"zoo","lake.bayano","phd","lab"
"streblick","lily","lily_streblick",0,"zoo","zoo","phd","phd"
"streblick","lilyson","lilyson_streblick",0.1348,"zoo","zoo","phd","phd"
"streblick","lsd","lsd_streblick",0,"zoo","tole","phd","postdoc"
"streblick","lucy","lucy_streblick",0.0478,"zoo","zoo","phd","phd"
"streblick","lucyson","lucyson_streblick",0,"zoo","zoo","phd","phd"
"streblick","mabel","mabel_streblick",0,"zoo","tole","phd","lab"
"streblick","marce","marce_streblick",0.2036,"zoo","zoo","phd","phd"
"streblick","maribelo","maribelo_streblick",0,"zoo","zoo","phd","phd"
"streblick","mina","mina_streblick",0.2407,"zoo","zoo","phd","phd"
"streblick","mya","mya_streblick",0.5,"zoo","zoo","phd","phd"
"streblick","no-band","no-band_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","ola","ola_streblick",0,"zoo","las.pavas","phd","postdoc"
"streblick","opal","opal_streblick",0,"zoo","chorrera","phd","lab"
"streblick","piper","piper_streblick",0,"zoo","chorrera","phd","lab"
"streblick","pixus","pixus_streblick",0.1393,"zoo","zoo","phd","phd"
"streblick","queen","queen_streblick",0,"zoo","lake.bayano","phd","lab"
"streblick","r","r_streblick",0,"zoo","tole","phd","postdoc"
"streblick","rc","rc_streblick",0,"zoo","tole","phd","postdoc"
"streblick","rina","rina_streblick",0,"zoo","chorrera","phd","lab"
"streblick","s","s_streblick",0,"zoo","tole","phd","postdoc"
"streblick","sam1","sam1_streblick",0,"zoo","chilibre","phd","postdoc"
"streblick","sam2","sam2_streblick",0,"zoo","chilibre","phd","postdoc"
"streblick","sam5","sam5_streblick",0,"zoo","chilibre","phd","postdoc"
"streblick","sam6","sam6_streblick",0,"zoo","chilibre","phd","postdoc"
"streblick","sam7","sam7_streblick",0,"zoo","chilibre","phd","postdoc"
"streblick","sc","sc_streblick",0,"zoo","tole","phd","postdoc"
