"","date","trial","donor","receiver","donation.sec","observation.sec"
"3642","2012.01.16",47,"countess","speedster",22,7200
"3643","2012.01.16",47,"desi","speedster",0,7200
"3644","2012.01.16",47,"edward","speedster",0,7200
"3645","2012.01.16",47,"flapper","speedster",131,7200
"3646","2012.01.16",47,"fuschia","speedster",0,7200
"3647","2012.01.16",47,"gelfling","speedster",0,7200
"3648","2012.01.16",47,"gomez","speedster",0,7200
"3649","2012.01.16",47,"helsing","speedster",0,7200
"3650","2012.01.16",47,"lily","speedster",425,7200
"3651","2012.01.16",47,"lucy","speedster",94,7200
"3652","2012.01.16",47,"maribelo","speedster",0,7200
"3653","2012.01.16",47,"mina","speedster",39,7200
"3654","2012.01.16",47,"mya","speedster",191,7200
"3655","2012.01.16",47,"streblick","speedster",0,7200
"3656","2012.01.16",47,"tequila","speedster",0,7200
"3657","2012.01.16",47,"thecount","speedster",0,7200
"3658","2012.01.16",47,"veronica","speedster",14,7200
"3659","2012.01.16",47,"vlad","speedster",0,7200
"3660","2012.01.16",47,"artimis","speedster",0,7200
"3661","2012.01.16",47,"barnabus","speedster",0,7200
"3662","2012.01.16",47,"bella","speedster",0,7200
"3663","2012.01.16",47,"cerce","speedster",518,7200
"3664","2012.01.16",47,"countess","speedster",22,7200
"3665","2012.01.16",47,"desi","speedster",0,7200
"3666","2012.01.16",47,"edward","speedster",0,7200
"3667","2012.01.16",47,"flapper","speedster",131,7200
"3668","2012.01.16",47,"fuschia","speedster",0,7200
"3669","2012.01.16",47,"gelfling","speedster",0,7200
"3670","2012.01.16",47,"gomez","speedster",0,7200
"3671","2012.01.16",47,"helsing","speedster",0,7200
"3672","2012.01.16",47,"lily","speedster",425,7200
"3673","2012.01.16",47,"lucy","speedster",94,7200
"3674","2012.01.16",47,"maribelo","speedster",0,7200
"3675","2012.01.16",47,"mina","speedster",39,7200
"3676","2012.01.16",47,"mya","speedster",191,7200
"3677","2012.01.16",47,"streblick","speedster",0,7200
"3678","2012.01.16",47,"tequila","speedster",0,7200
"3679","2012.01.16",47,"thecount","speedster",0,7200
"3680","2012.01.16",47,"veronica","speedster",14,7200
"3681","2012.01.16",47,"vlad","speedster",0,7200
"3682","2012.01.16",47,"artimis","speedster",0,7200
"3683","2012.01.16",47,"barnabus","speedster",0,7200
"3684","2012.01.16",47,"bella","speedster",0,7200
"3685","2012.01.16",47,"cerce","speedster",518,7200
"3686","2012.01.16",47,"countess","speedster",22,7200
"3687","2012.01.16",47,"desi","speedster",0,7200
"3688","2012.01.16",47,"edward","speedster",0,7200
"3689","2012.01.16",47,"flapper","speedster",131,7200
"3690","2012.01.16",47,"fuschia","speedster",0,7200
"3691","2012.01.16",47,"gelfling","speedster",0,7200
"3692","2012.01.16",47,"gomez","speedster",0,7200
"3693","2012.01.16",47,"helsing","speedster",0,7200
"3694","2012.01.16",47,"lily","speedster",425,7200
"3695","2012.01.16",47,"lucy","speedster",94,7200
"3696","2012.01.16",47,"maribelo","speedster",0,7200
"3697","2012.01.16",47,"mina","speedster",39,7200
"3698","2012.01.16",47,"mya","speedster",191,7200
"3699","2012.01.16",47,"streblick","speedster",0,7200
"3700","2012.01.16",47,"tequila","speedster",0,7200
"3701","2012.01.16",47,"thecount","speedster",0,7200
"3702","2012.01.16",47,"veronica","speedster",14,7200
"3703","2012.01.16",47,"vlad","speedster",0,7200
"3704","2012.01.17",48,"artimis","flapper",0,7200
"3705","2012.01.17",48,"barnabus","flapper",0,7200
"3706","2012.01.17",48,"bella","flapper",5,7200
"3707","2012.01.17",48,"cerce","flapper",140,7200
"3708","2012.01.17",48,"countess","flapper",513,7200
"3709","2012.01.17",48,"desi","flapper",0,7200
"3710","2012.01.17",48,"edward","flapper",0,7200
"3711","2012.01.17",48,"fuschia","flapper",0,7200
"3712","2012.01.17",48,"gelfling","flapper",179,7200
"3713","2012.01.17",48,"gomez","flapper",0,7200
"3714","2012.01.17",48,"helsing","flapper",0,7200
"3715","2012.01.17",48,"lily","flapper",12,7200
"3716","2012.01.17",48,"lucy","flapper",12,7200
"3717","2012.01.17",48,"maribelo","flapper",0,7200
"3718","2012.01.17",48,"mina","flapper",352,7200
"3719","2012.01.17",48,"mya","flapper",0,7200
"3720","2012.01.17",48,"speedster","flapper",0,7200
"3721","2012.01.17",48,"streblick","flapper",0,7200
"3722","2012.01.17",48,"tequila","flapper",0,7200
"3723","2012.01.17",48,"thecount","flapper",356,7200
"3724","2012.01.17",48,"veronica","flapper",0,7200
"3725","2012.01.17",48,"vlad","flapper",0,7200
"3726","2012.01.17",48,"artimis","flapper",0,7200
"3727","2012.01.17",48,"barnabus","flapper",0,7200
"3728","2012.01.17",48,"bella","flapper",5,7200
"3729","2012.01.17",48,"cerce","flapper",140,7200
"3730","2012.01.17",48,"countess","flapper",513,7200
"3731","2012.01.17",48,"desi","flapper",0,7200
"3732","2012.01.17",48,"edward","flapper",0,7200
"3733","2012.01.17",48,"fuschia","flapper",0,7200
"3734","2012.01.17",48,"gelfling","flapper",179,7200
"3735","2012.01.17",48,"gomez","flapper",0,7200
"3736","2012.01.17",48,"helsing","flapper",0,7200
"3737","2012.01.17",48,"lily","flapper",12,7200
"3738","2012.01.17",48,"lucy","flapper",12,7200
"3739","2012.01.17",48,"maribelo","flapper",0,7200
"3740","2012.01.17",48,"mina","flapper",352,7200
"3741","2012.01.17",48,"mya","flapper",0,7200
"3742","2012.01.17",48,"speedster","flapper",0,7200
"3743","2012.01.17",48,"streblick","flapper",0,7200
"3744","2012.01.17",48,"tequila","flapper",0,7200
"3745","2012.01.17",48,"thecount","flapper",356,7200
"3746","2012.01.17",48,"veronica","flapper",0,7200
"3747","2012.01.17",48,"vlad","flapper",0,7200
"3748","2012.01.17",48,"artimis","flapper",0,7200
"3749","2012.01.17",48,"barnabus","flapper",0,7200
"3750","2012.01.17",48,"bella","flapper",5,7200
"3751","2012.01.17",48,"cerce","flapper",140,7200
"3752","2012.01.17",48,"countess","flapper",513,7200
"3753","2012.01.17",48,"desi","flapper",0,7200
"3754","2012.01.17",48,"edward","flapper",0,7200
"3755","2012.01.17",48,"fuschia","flapper",0,7200
"3756","2012.01.17",48,"gelfling","flapper",179,7200
"3757","2012.01.17",48,"gomez","flapper",0,7200
"3758","2012.01.17",48,"helsing","flapper",0,7200
"3759","2012.01.17",48,"lily","flapper",12,7200
"3760","2012.01.17",48,"lucy","flapper",12,7200
"3761","2012.01.17",48,"maribelo","flapper",0,7200
"3762","2012.01.17",48,"mina","flapper",352,7200
"3763","2012.01.17",48,"mya","flapper",0,7200
"3764","2012.01.17",48,"speedster","flapper",0,7200
"3765","2012.01.17",48,"streblick","flapper",0,7200
"3766","2012.01.17",48,"tequila","flapper",0,7200
"3767","2012.01.17",48,"thecount","flapper",356,7200
"3768","2012.01.17",48,"veronica","flapper",0,7200
"3769","2012.01.17",48,"vlad","flapper",0,7200
"3770","2012.01.17",48,"artimis","flapper",0,7200
"3771","2012.01.17",48,"barnabus","flapper",0,7200
"3772","2012.01.17",48,"bella","flapper",5,7200
"3773","2012.01.17",48,"cerce","flapper",140,7200
"3774","2012.01.17",48,"countess","flapper",513,7200
"3775","2012.01.17",48,"desi","flapper",0,7200
"3776","2012.01.17",48,"edward","flapper",0,7200
"3777","2012.01.17",48,"fuschia","flapper",0,7200
"3778","2012.01.17",48,"gelfling","flapper",179,7200
"3779","2012.01.17",48,"gomez","flapper",0,7200
"3780","2012.01.17",48,"helsing","flapper",0,7200
"3781","2012.01.17",48,"lily","flapper",12,7200
"3782","2012.01.17",48,"lucy","flapper",12,7200
"3783","2012.01.17",48,"maribelo","flapper",0,7200
"3784","2012.01.17",48,"mina","flapper",352,7200
"3785","2012.01.17",48,"mya","flapper",0,7200
"3786","2012.01.17",48,"speedster","flapper",0,7200
"3787","2012.01.17",48,"streblick","flapper",0,7200
"3788","2012.01.17",48,"tequila","flapper",0,7200
"3789","2012.01.17",48,"thecount","flapper",356,7200
"3790","2012.01.17",48,"veronica","flapper",0,7200
"3791","2012.01.17",48,"vlad","flapper",0,7200
"3792","2012.01.17",48,"artimis","flapper",0,7200
"3793","2012.01.17",48,"barnabus","flapper",0,7200
"3794","2012.01.17",48,"bella","flapper",5,7200
"3795","2012.01.17",48,"cerce","flapper",140,7200
"3796","2012.01.17",48,"countess","flapper",513,7200
"3797","2012.01.17",48,"desi","flapper",0,7200
"3798","2012.01.17",48,"edward","flapper",0,7200
"3799","2012.01.17",48,"fuschia","flapper",0,7200
"3800","2012.01.17",48,"gelfling","flapper",179,7200
"3801","2012.01.17",48,"gomez","flapper",0,7200
"3802","2012.01.17",48,"helsing","flapper",0,7200
"3803","2012.01.17",48,"lily","flapper",12,7200
"3804","2012.01.17",48,"lucy","flapper",12,7200
"3805","2012.01.17",48,"maribelo","flapper",0,7200
"3806","2012.01.17",48,"mina","flapper",352,7200
"3807","2012.01.17",48,"mya","flapper",0,7200
"3808","2012.01.17",48,"speedster","flapper",0,7200
"3809","2012.01.17",48,"streblick","flapper",0,7200
"3810","2012.01.17",48,"tequila","flapper",0,7200
"3811","2012.01.17",48,"thecount","flapper",356,7200
"3812","2012.01.17",48,"veronica","flapper",0,7200
"3813","2012.01.17",48,"vlad","flapper",0,7200
"3814","2012.01.17",48,"artimis","flapper",0,7200
"3815","2012.01.17",48,"barnabus","flapper",0,7200
"3816","2012.01.17",48,"bella","flapper",5,7200
"3817","2012.01.17",48,"cerce","flapper",140,7200
"3818","2012.01.17",48,"countess","flapper",513,7200
"3819","2012.01.17",48,"desi","flapper",0,7200
"3820","2012.01.17",48,"edward","flapper",0,7200
"3821","2012.01.17",48,"fuschia","flapper",0,7200
"3822","2012.01.17",48,"gelfling","flapper",179,7200
"3823","2012.01.17",48,"gomez","flapper",0,7200
"3824","2012.01.17",48,"helsing","flapper",0,7200
"3825","2012.01.17",48,"lily","flapper",12,7200
"3826","2012.01.17",48,"lucy","flapper",12,7200
"3827","2012.01.17",48,"maribelo","flapper",0,7200
"3828","2012.01.17",48,"mina","flapper",352,7200
"3829","2012.01.17",48,"mya","flapper",0,7200
"3830","2012.01.17",48,"speedster","flapper",0,7200
"3831","2012.01.17",48,"streblick","flapper",0,7200
"3832","2012.01.17",48,"tequila","flapper",0,7200
"3833","2012.01.17",48,"thecount","flapper",356,7200
"3834","2012.01.17",48,"veronica","flapper",0,7200
"3835","2012.01.17",48,"vlad","flapper",0,7200
"3836","2012.01.17",48,"artimis","flapper",0,7200
"3837","2012.01.17",48,"barnabus","flapper",0,7200
"3838","2012.01.17",48,"bella","flapper",5,7200
"3839","2012.01.17",48,"cerce","flapper",140,7200
"3840","2012.01.17",48,"countess","flapper",513,7200
"3841","2012.01.17",48,"desi","flapper",0,7200
"3842","2012.01.17",48,"edward","flapper",0,7200
"3843","2012.01.17",48,"fuschia","flapper",0,7200
"3844","2012.01.17",48,"gelfling","flapper",179,7200
"3845","2012.01.17",48,"gomez","flapper",0,7200
"3846","2012.01.17",48,"helsing","flapper",0,7200
"3847","2012.01.17",48,"lily","flapper",12,7200
"3848","2012.01.17",48,"lucy","flapper",12,7200
"3849","2012.01.17",48,"maribelo","flapper",0,7200
"3850","2012.01.17",48,"mina","flapper",352,7200
"3851","2012.01.17",48,"mya","flapper",0,7200
"3852","2012.01.17",48,"speedster","flapper",0,7200
"3853","2012.01.17",48,"streblick","flapper",0,7200
"3854","2012.01.17",48,"tequila","flapper",0,7200
"3855","2012.01.17",48,"thecount","flapper",356,7200
"3856","2012.01.17",48,"veronica","flapper",0,7200
"3857","2012.01.17",48,"vlad","flapper",0,7200
"3858","2012.01.17",48,"artimis","flapper",0,7200
"3859","2012.01.17",48,"barnabus","flapper",0,7200
"3860","2012.01.17",48,"bella","flapper",5,7200
"3861","2012.01.17",48,"cerce","flapper",140,7200
"3862","2012.01.17",48,"countess","flapper",513,7200
"3863","2012.01.17",48,"desi","flapper",0,7200
"3864","2012.01.17",48,"edward","flapper",0,7200
"3865","2012.01.17",48,"fuschia","flapper",0,7200
"3866","2012.01.17",48,"gelfling","flapper",179,7200
"3867","2012.01.17",48,"gomez","flapper",0,7200
"3868","2012.01.17",48,"helsing","flapper",0,7200
"3869","2012.01.17",48,"lily","flapper",12,7200
"3870","2012.01.17",48,"lucy","flapper",12,7200
"3871","2012.01.17",48,"maribelo","flapper",0,7200
"3872","2012.01.17",48,"mina","flapper",352,7200
"3873","2012.01.17",48,"mya","flapper",0,7200
"3874","2012.01.17",48,"speedster","flapper",0,7200
"3875","2012.01.17",48,"streblick","flapper",0,7200
"3876","2012.01.17",48,"tequila","flapper",0,7200
"3877","2012.01.17",48,"thecount","flapper",356,7200
"3878","2012.01.17",48,"veronica","flapper",0,7200
"3879","2012.01.17",48,"vlad","flapper",0,7200
"3880","2012.01.20",49,"artimis","countess",0,7200
"3881","2012.01.20",49,"barnabus","countess",0,7200
"3882","2012.01.20",49,"bella","countess",7,7200
"3883","2012.01.20",49,"cerce","countess",24,7200
"3884","2012.01.20",49,"desi","countess",0,7200
"3885","2012.01.20",49,"edward","countess",0,7200
"3886","2012.01.20",49,"flapper","countess",469,7200
"3887","2012.01.20",49,"fuschia","countess",0,7200
"3888","2012.01.20",49,"gelfling","countess",0,7200
"3889","2012.01.20",49,"gomez","countess",0,7200
"3890","2012.01.20",49,"helsing","countess",0,7200
"3891","2012.01.20",49,"lily","countess",0,7200
"3892","2012.01.20",49,"lucy","countess",0,7200
"3893","2012.01.20",49,"maribelo","countess",0,7200
"3894","2012.01.20",49,"mina","countess",250,7200
"3895","2012.01.20",49,"mya","countess",0,7200
"3896","2012.01.20",49,"speedster","countess",0,7200
"3897","2012.01.20",49,"streblick","countess",0,7200
"3898","2012.01.20",49,"tequila","countess",0,7200
"3899","2012.01.20",49,"thecount","countess",0,7200
"3900","2012.01.20",49,"veronica","countess",537,7200
"3901","2012.01.20",49,"vlad","countess",0,7200
"3902","2012.01.20",49,"artimis","countess",0,7200
"3903","2012.01.20",49,"barnabus","countess",0,7200
"3904","2012.01.20",49,"bella","countess",7,7200
"3905","2012.01.20",49,"cerce","countess",24,7200
"3906","2012.01.20",49,"desi","countess",0,7200
"3907","2012.01.20",49,"edward","countess",0,7200
"3908","2012.01.20",49,"flapper","countess",469,7200
"3909","2012.01.20",49,"fuschia","countess",0,7200
"3910","2012.01.20",49,"gelfling","countess",0,7200
"3911","2012.01.20",49,"gomez","countess",0,7200
"3912","2012.01.20",49,"helsing","countess",0,7200
"3913","2012.01.20",49,"lily","countess",0,7200
"3914","2012.01.20",49,"lucy","countess",0,7200
"3915","2012.01.20",49,"maribelo","countess",0,7200
"3916","2012.01.20",49,"mina","countess",250,7200
"3917","2012.01.20",49,"mya","countess",0,7200
"3918","2012.01.20",49,"speedster","countess",0,7200
"3919","2012.01.20",49,"streblick","countess",0,7200
"3920","2012.01.20",49,"tequila","countess",0,7200
"3921","2012.01.20",49,"thecount","countess",0,7200
"3922","2012.01.20",49,"veronica","countess",537,7200
"3923","2012.01.20",49,"vlad","countess",0,7200
"3924","2012.01.20",49,"artimis","countess",0,7200
"3925","2012.01.20",49,"barnabus","countess",0,7200
"3926","2012.01.20",49,"bella","countess",7,7200
"3927","2012.01.20",49,"cerce","countess",24,7200
"3928","2012.01.20",49,"desi","countess",0,7200
"3929","2012.01.20",49,"edward","countess",0,7200
"3930","2012.01.20",49,"flapper","countess",469,7200
"3931","2012.01.20",49,"fuschia","countess",0,7200
"3932","2012.01.20",49,"gelfling","countess",0,7200
"3933","2012.01.20",49,"gomez","countess",0,7200
"3934","2012.01.20",49,"helsing","countess",0,7200
"3935","2012.01.20",49,"lily","countess",0,7200
"3936","2012.01.20",49,"lucy","countess",0,7200
"3937","2012.01.20",49,"maribelo","countess",0,7200
"3938","2012.01.20",49,"mina","countess",250,7200
"3939","2012.01.20",49,"mya","countess",0,7200
"3940","2012.01.20",49,"speedster","countess",0,7200
"3941","2012.01.20",49,"streblick","countess",0,7200
"3942","2012.01.20",49,"tequila","countess",0,7200
"3943","2012.01.20",49,"thecount","countess",0,7200
"3944","2012.01.20",49,"veronica","countess",537,7200
"3945","2012.01.20",49,"vlad","countess",0,7200
"3946","2012.01.20",49,"artimis","countess",0,7200
"3947","2012.01.20",49,"barnabus","countess",0,7200
"3948","2012.01.20",49,"bella","countess",7,7200
"3949","2012.01.20",49,"cerce","countess",24,7200
"3950","2012.01.20",49,"desi","countess",0,7200
"3951","2012.01.20",49,"edward","countess",0,7200
"3952","2012.01.20",49,"flapper","countess",469,7200
"3953","2012.01.20",49,"fuschia","countess",0,7200
"3954","2012.01.20",49,"gelfling","countess",0,7200
"3955","2012.01.20",49,"gomez","countess",0,7200
"3956","2012.01.20",49,"helsing","countess",0,7200
"3957","2012.01.20",49,"lily","countess",0,7200
"3958","2012.01.20",49,"lucy","countess",0,7200
"3959","2012.01.20",49,"maribelo","countess",0,7200
"3960","2012.01.20",49,"mina","countess",250,7200
"3961","2012.01.20",49,"mya","countess",0,7200
"3962","2012.01.20",49,"speedster","countess",0,7200
"3963","2012.01.20",49,"streblick","countess",0,7200
"3964","2012.01.20",49,"tequila","countess",0,7200
"3965","2012.01.20",49,"thecount","countess",0,7200
"3966","2012.01.20",49,"veronica","countess",537,7200
"3967","2012.01.20",49,"vlad","countess",0,7200
"3968","2012.01.20",49,"artimis","countess",0,7200
"3969","2012.01.20",49,"barnabus","countess",0,7200
"3970","2012.01.20",49,"bella","countess",7,7200
"3971","2012.01.20",49,"cerce","countess",24,7200
"3972","2012.01.20",49,"desi","countess",0,7200
"3973","2012.01.20",49,"edward","countess",0,7200
"3974","2012.01.20",49,"flapper","countess",469,7200
"3975","2012.01.20",49,"fuschia","countess",0,7200
"3976","2012.01.20",49,"gelfling","countess",0,7200
"3977","2012.01.20",49,"gomez","countess",0,7200
"3978","2012.01.20",49,"helsing","countess",0,7200
"3979","2012.01.20",49,"lily","countess",0,7200
"3980","2012.01.20",49,"lucy","countess",0,7200
"3981","2012.01.20",49,"maribelo","countess",0,7200
"3982","2012.01.20",49,"mina","countess",250,7200
"3983","2012.01.20",49,"mya","countess",0,7200
"3984","2012.01.20",49,"speedster","countess",0,7200
"3985","2012.01.20",49,"streblick","countess",0,7200
"3986","2012.01.20",49,"tequila","countess",0,7200
"3987","2012.01.20",49,"thecount","countess",0,7200
"3988","2012.01.20",49,"veronica","countess",537,7200
"3989","2012.01.20",49,"vlad","countess",0,7200
"3990","2012.01.21",50,"artimis","cerce",0,7200
"3991","2012.01.21",50,"barnabus","cerce",0,7200
"3992","2012.01.21",50,"bella","cerce",75,7200
"3993","2012.01.21",50,"countess","cerce",0,7200
"3994","2012.01.21",50,"desi","cerce",0,7200
"3995","2012.01.21",50,"edward","cerce",0,7200
"3996","2012.01.21",50,"flapper","cerce",0,7200
"3997","2012.01.21",50,"fuschia","cerce",0,7200
"3998","2012.01.21",50,"gelfling","cerce",0,7200
"3999","2012.01.21",50,"gomez","cerce",0,7200
"4000","2012.01.21",50,"helsing","cerce",0,7200
"4001","2012.01.21",50,"lily","cerce",0,7200
"4002","2012.01.21",50,"lucy","cerce",0,7200
"4003","2012.01.21",50,"maribelo","cerce",0,7200
"4004","2012.01.21",50,"mina","cerce",374,7200
"4005","2012.01.21",50,"mya","cerce",1013,7200
"4006","2012.01.21",50,"speedster","cerce",169,7200
"4007","2012.01.21",50,"streblick","cerce",0,7200
"4008","2012.01.21",50,"tequila","cerce",0,7200
"4009","2012.01.21",50,"thecount","cerce",0,7200
"4010","2012.01.21",50,"veronica","cerce",201,7200
"4011","2012.01.21",50,"vlad","cerce",0,7200
"4012","2012.01.21",50,"artimis","cerce",0,7200
"4013","2012.01.21",50,"barnabus","cerce",0,7200
"4014","2012.01.21",50,"bella","cerce",75,7200
"4015","2012.01.21",50,"countess","cerce",0,7200
"4016","2012.01.21",50,"desi","cerce",0,7200
"4017","2012.01.21",50,"edward","cerce",0,7200
"4018","2012.01.21",50,"flapper","cerce",0,7200
"4019","2012.01.21",50,"fuschia","cerce",0,7200
"4020","2012.01.21",50,"gelfling","cerce",0,7200
"4021","2012.01.21",50,"gomez","cerce",0,7200
